car_id,price,car_type_id,transmission_type_id,fuel_type_id
17409,29995,407936,550,735
17410,26880,587089,550,735
17414,68720,423709,550,735
17416,21591,261649,550,372
17422,27752,252073,550,735
17423,24622,637136,550,735
17426,30680,407936,554,735
17429,17950,916376,550,735
17431,31260,637136,554,372
17433,20330,587089,550,735
17437,31412,352004,550,735
17441,22894,898628,550,372
17442,25762,689028,554,735
17443,36602,575740,554,735
17444,48482,193389,550,372
17448,26786,252073,554,372
17450,12732,530435,178,735
17462,20495,261649,550,735
17464,55890,651821,550,735
17476,20746,898628,554,735
17482,21494,602287,554,478
17483,27890,407936,550,372
17488,21576,898628,554,372
17498,23295,657151,550,372
17499,26795,587089,550,735
17511,27495,359911,550,735
17524,35495,373528,550,372
17530,43863,383182,550,372
17533,17695,587089,178,372
17538,26989,657151,550,735
17540,17990,557809,550,735
17543,11599,765486,178,735
17553,21895,898628,550,735
17555,34995,199117,550,372
17556,25589,637136,554,372
17558,27989,407936,550,735
17559,22869,657151,550,735
17566,19229,557809,550,735
17570,19995,587089,550,735
17572,40995,526685,550,372
17576,32989,775640,550,372
17592,44850,328429,554,735
17595,30700,587089,554,372
17598,47975,328429,550,735
17599,54595,383182,550,372
17606,18489,872808,554,735
17608,55489,606087,550,735
17619,35793,330178,550,372
17620,41995,330178,550,735
17625,17495,603116,550,372
17627,26995,252073,550,735
17628,23995,318346,550,735
17629,20495,602287,554,478
17630,39995,772741,550,372
17632,28993,898628,550,735
17635,38380,273444,554,735
17636,19520,898628,554,735
17641,16922,543956,550,372
17648,43956,328429,550,735
17653,69995,328429,550,478
17654,16695,587089,550,735
17655,21995,898628,550,735
17657,28455,359911,550,372
17665,29960,407936,550,735
17668,27006,252073,554,735
17671,18908,872808,550,735
17672,20000,898628,550,372
17680,73990,567145,554,372
17687,28980,407936,550,735
17694,20657,898628,550,372
17700,21459,689028,550,735
17702,22995,898628,178,372
17708,20642,916376,550,372
17710,15881,746874,550,735
17722,15916,872808,178,372
17726,15814,144106,550,372
17727,41755,772741,550,372
17729,59973,670491,550,372
17730,59694,666178,550,372
17731,29995,898628,550,372
17740,22993,505571,550,735
17741,31929,575740,554,735
17750,36820,574052,550,372
17753,71990,772741,550,735
17755,23843,872808,550,735
17757,26468,252073,550,735
17762,55995,651821,550,735
17765,34995,873971,550,372
17783,16995,920025,550,735
17786,21149,500207,550,735
17796,32995,383182,550,735
17798,11995,765486,178,735
17802,24995,657151,550,372
17803,23895,637136,550,735
17812,22475,898628,550,372
17821,13990,399264,178,372
17829,17995,872808,550,372
17831,15995,543956,178,735
17835,22875,898628,550,372
17841,14995,762890,550,372
17847,37875,772741,550,735
17864,21875,587089,178,372
17866,28875,359911,550,372
17872,21875,587089,178,372
17881,21995,104775,178,372
17883,22495,898628,550,735
17887,29995,657151,550,372
17897,18495,872808,554,372
17900,32895,823569,550,372
17904,52875,328429,550,735
17905,52875,328429,550,735
17906,21875,823569,550,372
17910,20875,744042,550,372
17913,34985,657151,554,735
17918,28875,252073,550,372
17920,17875,552209,550,478
17923,14985,603116,178,735
17928,22475,552209,554,735
17931,27285,657151,550,372
17935,18895,261649,554,735
17942,25285,252073,554,735
17944,16875,916376,554,372
17958,19895,587089,550,735
17959,8800,616434,178,372
17960,7475,829559,178,735
17966,16695,587089,178,372
17970,22895,313916,550,372
17977,10700,144106,554,735
17989,26995,823569,550,372
17996,21985,657151,550,735
17998,10995,631595,178,735
17999,25895,657151,550,735
18002,30485,330178,550,372
18005,8995,746874,178,735
18007,4995,109345,178,372
18010,16250,301689,554,735
18013,36985,330178,550,735
18018,29985,575740,554,735
18026,2495,107444,178,735
18029,8977,120906,178,735
18039,17950,898628,178,372
18043,31975,247156,554,372
18048,10875,765486,178,735
18050,13495,500207,554,735
18055,29975,111842,554,735
18056,14975,942607,554,735
18067,10775,765486,178,735
18078,22250,224506,554,735
18079,7500,267549,178,372
18081,11000,765486,178,735
18090,12800,762890,178,372
18092,17400,557809,554,735
18095,5750,724730,554,735
18098,7000,259666,178,735
18105,15000,741870,554,735
18108,19700,762890,554,372
18112,12600,552209,178,735
18114,18000,552209,554,735
18130,7888,120906,178,735
18131,19950,552209,554,735
18134,18990,908902,554,735
18138,14775,746874,178,735
18139,18475,883374,554,735
18140,16775,552209,554,735
18145,14950,920025,554,372
18147,7488,120906,178,735
18150,8400,399264,178,735
18152,20800,809072,178,735
18158,9750,109345,554,735
18167,20500,224506,554,735
18171,15500,620633,554,735
18173,8500,530435,554,735
18185,9750,120906,554,735
18190,11750,753879,554,735
18195,21700,744042,554,735
18197,24000,872808,554,735
18201,15450,500207,554,735
18205,9950,565534,178,735
18206,8750,616434,554,372
18209,15900,620633,554,735
18211,11750,942607,178,735
18227,17750,387855,178,372
18233,7990,103504,554,735
18240,39500,793590,554,372
18241,16500,872808,554,735
18242,13990,737282,554,735
18249,11490,942607,178,735
18256,8990,765486,178,372
18259,10490,530435,554,735
18264,8490,399264,178,735
18265,12490,737282,554,735
18268,12490,724843,178,372
18271,12990,552209,178,735
18272,9990,153620,178,735
18283,17990,689028,178,372
18287,15990,631595,554,735
18288,20990,720320,554,735
18289,15490,762890,554,735
18290,20990,552209,554,735
18293,11490,753879,554,735
18294,10490,765486,178,735
18299,24990,505571,554,735
18310,15490,620633,554,735
18311,9490,277820,178,372
18315,9490,942607,178,372
18320,13490,552209,178,735
18327,7990,620631,178,735
18328,8490,741870,178,735
18332,8990,153620,554,735
18336,10990,530435,554,735
18337,6990,267549,178,735
18338,8990,153620,554,735
18342,11990,762890,178,735
18345,18490,762890,554,372
18348,7990,120906,178,735
18354,12490,737282,554,735
18369,12990,631595,554,735
18370,9490,741870,178,735
18372,12990,608651,554,735
18373,10990,631595,554,735
18383,7490,109345,178,735
18385,13990,552209,554,735
18387,8990,259666,178,735
18390,8990,765486,178,735
18394,8990,259666,178,735
18395,12990,741870,178,735
18413,9490,153620,554,735
18414,12490,920025,554,735
18420,7490,942607,178,735
18422,10490,109345,554,735
18424,15990,631595,554,735
18432,11850,144106,178,735
18435,33350,383182,554,735
18440,22500,587089,178,372
18446,13990,753879,554,735
18451,8490,765486,178,372
18453,30850,252073,554,735
18454,27750,505571,554,735
18467,18950,657151,554,372
18471,38500,199117,554,372
18475,30000,300281,554,372
18483,28850,199117,554,735
18484,28850,199117,554,735
18487,33950,657151,554,735
18491,34850,199117,554,478
18495,38250,775640,554,372
18496,18500,762890,554,735
18522,21750,898628,554,735
18524,26850,657151,554,735
18528,17350,762890,554,372
18535,68850,567145,554,372
18542,30850,373528,554,735
18564,30000,199117,554,735
18566,37250,772741,554,735
18567,25000,823569,554,372
18574,22150,872808,554,735
18579,10200,552209,178,735
18588,10648,942607,178,735
18598,20999,689028,554,735
18599,19499,872808,554,735
18601,16689,883374,554,372
18606,10999,530435,554,735
18612,28500,657151,554,372
18618,10499,942607,178,735
18619,17557,689028,554,735
18620,38750,273444,554,735
18621,33500,900125,554,372
18631,14699,500207,178,735
18641,15899,872808,554,735
18646,16899,631595,554,372
18649,17999,765486,554,372
18651,17799,883374,554,735
18660,17699,744042,554,735
18661,11999,762890,178,735
18666,9765,120906,554,735
18670,13699,552209,554,735
18692,10699,153620,554,735
18694,12523,753879,554,372
18695,18511,744042,554,372
18696,11799,857238,178,372
18697,12392,942607,554,735
18703,30999,370313,554,735
18704,11545,942607,178,735
18712,15499,608651,554,735
18719,10145,741870,178,735
18733,12148,144106,178,372
18734,18220,505571,554,735
18735,12099,765486,178,735
18739,10699,942607,178,735
18744,12499,857238,178,735
18749,17199,883374,554,735
18754,23399,805090,554,735
18759,12500,737282,554,735
18764,20000,247156,554,372
18767,12761,552209,178,735
18769,10688,153620,554,735
18770,8490,661452,554,735
18774,8490,120906,178,735
18776,7990,109345,178,372
18779,17940,689028,554,735
18780,12940,144106,178,735
18789,21000,199117,554,372
18797,14000,603116,178,735
18798,9989,144106,178,735
18799,11930,631595,554,735
18801,7450,103504,554,735
18807,9249,784097,554,735
18824,10250,942607,178,372
18830,10230,753879,554,735
18833,14930,557809,178,735
18834,6470,256249,554,735
18841,16940,744042,178,372
18845,9970,762890,178,735
18846,9940,153620,178,735
18860,15940,872808,554,735
18863,14990,144106,178,735
18864,11970,741870,554,735
18871,13299,942607,178,735
18886,31499,575740,554,478
18895,5970,784097,554,735
18896,9270,765486,178,735
18904,18770,552209,554,735
18916,10340,942607,178,735
18917,22670,295636,554,735
18919,22950,104775,554,735
18925,20940,809072,554,735
18927,24850,657151,554,372
18928,24450,657151,554,735
18932,19250,916376,554,478
18943,26750,407936,554,735
18953,23450,587089,554,372
18957,16512,213582,554,372
18958,19495,634770,178,735
18961,11205,753879,178,372
18968,24800,252073,554,735
18969,22995,689028,554,735
18981,3493,109345,178,735
18984,17450,741870,554,735
18985,24800,252073,554,735
18986,24950,252073,554,735
18993,28950,823569,178,372
18995,40000,657151,554,735
18999,17532,552209,554,478
19001,29450,111842,554,735
19004,10499,942607,178,735
19020,11349,762890,178,735
19022,14399,552209,178,735
19023,24850,657151,554,372
19026,13675,144106,554,372
19028,16499,213582,554,372
19032,15499,883374,554,735
19035,12799,153620,554,735
19040,10117,608651,178,735
19045,22119,505571,554,735
19048,13235,942607,554,735
19051,10875,872808,554,735
19052,10999,851802,554,735
19059,15899,603116,178,372
19062,9999,942607,178,735
19064,11999,144106,178,735
19066,22499,505571,554,735
19067,6500,109345,178,372
19073,14499,942607,178,372
19075,18899,552209,554,735
19084,9499,620631,178,735
19087,15999,500207,554,735
19089,12449,543956,178,735
19091,16995,261649,554,735
19101,14999,883374,554,735
19102,15989,587089,554,372
19104,36000,370313,554,735
19115,19988,744042,178,372
19117,32499,575740,554,735
19126,34000,657151,554,735
19133,16595,261649,178,735
19134,15395,608651,554,735
19135,15299,144106,554,372
19141,8590,399264,178,372
19143,19999,318346,554,735
19146,17979,675105,554,372
19152,11699,741870,178,735
19158,14925,762890,554,735
19159,16250,247156,554,735
19180,12349,942607,554,735
19185,10000,552209,178,735
19189,12999,765486,554,735
19190,8890,399264,178,372
19194,17895,872808,554,735
19195,22499,603116,554,372
19198,13795,883374,554,735
19203,11795,144106,554,372
19207,12500,741870,554,735
19208,14800,500207,554,735
19214,10899,620631,554,735
19215,7400,267549,554,372
19220,13699,144106,178,735
19222,14299,213582,554,735
19224,15000,213582,554,372
19230,19200,809072,554,735
19236,13295,224506,554,735
19239,14500,753879,554,735
19243,11000,942607,178,372
19245,13000,500207,554,735
19254,10000,120906,554,735
19258,14499,942607,178,735
19270,17000,872808,554,417
19271,16300,500207,554,735
19278,14300,213582,554,372
19279,9400,942607,178,735
19281,16000,883374,554,735
19284,22500,505571,554,735
19287,13100,603116,554,372
19288,19300,602287,554,417
19289,11400,762890,178,372
19292,12600,552209,554,735
19297,14200,872808,178,372
19300,19200,500207,554,735
19307,13500,608651,554,735
19311,14300,872808,554,735
19319,22300,505571,554,735
19326,11300,565534,554,735
19333,16300,765486,178,372
19334,9500,753879,178,735
19337,19500,689028,554,735
19354,12100,765486,178,735
19361,21000,744042,554,735
19363,16000,587089,554,372
19372,13950,883374,178,735
19385,19250,898628,554,372
19388,15800,603116,178,372
19389,13800,552209,178,735
19397,17000,916376,554,372
19402,14500,587089,178,372
19403,15000,144106,554,735
19408,13500,872808,554,372
19414,20990,741870,178,372
19415,19290,942607,554,372
19417,16900,552209,554,478
19424,13400,213582,554,735
19425,12800,765486,178,735
19428,15490,765486,554,735
19429,14990,737282,554,735
19434,12000,213582,554,735
19442,12000,399264,554,735
19443,8500,153620,178,372
19445,16600,552209,554,735
19448,30000,111842,554,735
19458,21990,898628,178,372
19461,22000,557809,554,735
19463,11000,120906,178,735
19469,13990,857238,178,372
19471,18990,744042,554,372
19486,31489,657151,554,735
19487,44899,522941,554,372
19493,13600,765486,554,735
19494,15800,762890,554,735
19499,22400,505571,554,372
19505,21990,762890,554,372
19517,9500,753879,554,735
19518,13000,741870,178,735
19525,19990,916376,554,735
19528,10000,552209,554,372
19532,29490,772741,554,372
19540,9500,399264,178,735
19544,7500,259666,178,735
19546,11695,737282,554,735
19562,10125,120906,178,372
19565,10395,399264,178,735
19583,8500,741870,178,735
19585,9995,620631,178,735
19588,9500,741870,178,735
19593,3800,330190,178,735
19596,7985,298530,554,735
19597,13985,224506,554,735
19607,16995,552209,554,735
19616,13999,741870,178,735
19630,22199,505571,554,735
19634,10599,942607,178,735
19643,10725,144106,178,372
19645,13999,883374,178,735
19657,15699,500207,554,735
19662,10699,631595,554,735
19663,13999,741870,554,735
19674,10199,942607,178,735
19676,14399,603116,178,372
19682,15499,883374,554,735
19683,12299,153620,554,735
19689,9667,741870,554,735
19692,8399,153620,178,735
19695,13499,608651,554,735
19697,12499,762890,554,735
19701,18999,144106,554,372
19720,9995,942607,178,735
19725,10607,942607,178,372
19727,10375,753879,178,735
19737,11250,399264,554,735
19738,15199,587089,178,372
19748,15491,741870,554,735
19753,29488,657151,554,735
19760,52988,173228,554,372
19761,45488,173228,554,372
19764,45488,173228,554,372
19766,16499,587089,554,372
19769,12250,120906,554,735
19772,10550,942607,178,735
19777,28988,805090,554,372
19779,28988,657151,554,735
19781,27988,587089,554,372
19785,35988,352004,554,735
19786,49488,328429,554,372
19790,18788,552209,554,735
19807,24988,657151,554,735
19810,44988,110778,554,372
19817,21988,762890,178,372
19821,15991,678302,178,372
19824,24988,744042,554,735
19826,26988,823569,554,372
19827,20991,883374,554,735
19831,16181,144106,178,735
19832,34988,823569,554,372
19837,11295,741870,554,735
19847,4999,830595,554,372
19858,12795,301689,554,735
19860,15795,809072,554,735
19866,12000,213582,554,478
19870,19488,557809,554,372
19871,21988,872808,554,735
19872,15680,753879,550,735
19877,9295,753879,178,735
19880,18500,231287,554,735
19890,5975,109345,178,735
19896,14695,737282,554,735
19898,13495,552209,554,735
19911,12400,741870,178,735
19918,4975,343523,178,372
19922,12950,530435,554,735
19924,8990,399264,178,735
19925,7990,784097,554,735
19926,11000,741870,554,735
19930,8000,399264,178,735
19934,9990,565534,554,735
19944,4675,343523,178,372
19946,9975,231286,554,735
19964,6795,801365,554,372
19970,10795,560128,554,735
19972,4795,829559,178,372
19981,7475,259666,554,735
19982,25999,805090,554,478
19987,11995,231286,554,735
20008,17999,224506,554,735
20015,17799,543956,554,372
20017,19999,689028,554,735
20019,10599,120906,554,372
20021,16099,883374,178,735
20027,12270,765486,554,735
20034,24499,571291,554,735
20054,13499,762890,554,735
20058,5995,267549,178,735
20061,3050,312953,554,372
20067,12212,741870,554,735
20069,19999,865244,178,735
20072,10399,753879,178,735
20075,10699,942607,178,735
20079,8750,598131,554,735
20089,17995,883374,554,735
20094,13695,741870,178,735
20098,13995,942607,554,372
20103,17199,512878,554,735
20104,14399,552209,554,478
20109,13299,608651,554,735
20113,12500,144106,554,735
20114,13399,883374,554,735
20119,17099,144106,554,735
20123,11899,942607,178,735
20145,11199,942607,178,735
20157,14020,213582,178,735
20158,14000,552209,178,735
20161,16500,552209,554,478
20162,12999,500207,554,735
20165,8750,144106,178,735
20173,7999,120906,178,735
20177,18299,552209,554,478
20184,11899,942607,178,372
20185,8999,765486,178,735
20189,9999,399264,178,372
20195,12700,144106,554,372
20197,12199,608651,554,735
20200,11099,762890,178,735
20205,9999,851802,554,735
20209,19699,277257,554,372
20210,13899,552209,554,478
20211,10599,552209,554,735
20218,18899,744042,554,735
20220,13499,942607,554,735
20222,1500,734279,178,735
20228,3995,291167,178,372
20231,15699,552209,554,735
