job id,job title 1,job title 2,published date,removed date,SALARY ESTIMATE,COMPANY_NAME,COMPANY_RANK,STATE_OF_COMPANY,HEADQUARTERS_OF_COMPANY,COMPANY_SIZE,COMPANY_MARKET_VALUE
812,Financial,Analyst,2017-01-26 10:51:19,2017-03-25 10:51:19,57K-176K,Brainverse,8.0,          Mississippi         ,Biloxi,70.0 to 119.0 employees,820.0
813,Software,Consultant,2017-10-01 00:34:12,2017-11-08 00:34:12,95K-188K,Tagcat,4.0,          Colorado         ,Denver,30.0 to 51.0 employees,686.6666666666666
814,Statistician,I,2018-06-25 23:43:33,2018-07-18 23:43:33,40K-152K,Tazz,2.0,          Washington         ,Seattle,10.0 to 17.0 employees,520.0
815,Physical,Therapy Assistant,2017-11-13 07:54:05,2018-02-06 07:54:05,59K-104K,Vimbo,3.0,          Texas         ,El Paso,20.0 to 34.0 employees,620.0
816,Senior,Quality Engineer,2018-11-25 10:18:42,2019-01-02 10:18:42,7K-151K,Photospace,8.0,          North Carolina         ,Greensboro,70.0 to 119.0 employees,820.0
817,Account,Representative I,2018-02-06 21:18:37,2018-03-19 21:18:37,52K-171K,Flashpoint,8.0,          Georgia         ,Augusta,70.0 to 119.0 employees,820.0
818,Safety,Technician III,2017-10-21 18:40:49,2018-01-08 18:40:49,72K-160K,Oyoba,3.0,          New Hampshire         ,Portsmouth,20.0 to 34.0 employees,620.0
819,Human,Resources Assistant IV,2016-07-07 07:58:25,2016-08-06 07:58:25,31K-127K,Blogpad,5.0,          Indiana         ,South Bend,40.0 to 68.0 employees,734.2857142857142
820,Structural,Analysis Engineer,2017-07-07 23:33:25,2017-09-25 23:33:25,21K-102K,Edgepulse,7.0,          Massachusetts         ,Springfield,60.0 to 102.0 employees,797.7777777777777
821,Product,Engineer,2020-01-10 07:42:54,2020-04-08 07:42:54,6K-127K,Livepath,6.0,          Ohio         ,Cincinnati,50.0 to 85.0 employees,770.0
822,Electrical,Engineer,2020-03-06 12:46:21,2020-04-29 12:46:21,64K-199K,Skimia,4.0,          New York         ,Jamaica,30.0 to 51.0 employees,686.6666666666666
823,Computer,Systems Analyst IV,2017-03-12 16:13:52,2017-05-13 16:13:52,12K-129K,Aimbo,3.0,          Massachusetts         ,Boston,20.0 to 34.0 employees,620.0
824,Account,Representative II,2018-03-26 12:13:05,2018-04-28 12:13:05,25K-148K,Brainlounge,9.0,          Ohio         ,Cleveland,80.0 to 136.0 employees,838.1818181818182
825,Programmer,Analyst IV,2016-08-03 18:57:17,2016-11-05 18:57:17,89K-193K,Jabbersphere,10.0,          South Dakota         ,Sioux Falls,90.0 to 153.0 employees,853.3333333333335
826,Account,Coordinator,2016-04-08 00:42:08,2016-07-10 00:42:08,5K-106K,Jaxworks,6.0,          Texas         ,San Antonio,50.0 to 85.0 employees,770.0
827,Compensation,Analyst,2016-03-06 11:09:23,2016-03-18 11:09:23,85K-134K,Kwimbee,5.0,          Montana         ,Bozeman,40.0 to 68.0 employees,734.2857142857142
828,Accounting,Assistant IV,2018-04-02 17:29:23,2018-05-24 17:29:23,94K-165K,Devbug,4.0,          Georgia         ,Atlanta,30.0 to 51.0 employees,686.6666666666666
829,Chemical,Engineer,2017-08-08 22:35:17,2017-11-16 22:35:17,98K-135K,Riffpedia,7.0,          Georgia         ,Augusta,60.0 to 102.0 employees,797.7777777777777
830,Professor,,2020-05-26 04:20:28,2020-06-04 04:20:28,53K-193K,Quatz,3.0,          Colorado         ,Denver,20.0 to 34.0 employees,620.0
831,Data,Coordiator,2019-01-24 17:58:57,2019-02-16 17:58:57,23K-122K,Mynte,3.0,          Georgia         ,Marietta,20.0 to 34.0 employees,620.0
832,Software,Test Engineer I,2016-02-13 21:56:39,2016-04-11 21:56:39,8K-151K,Zooxo,3.0,          California         ,San Mateo,20.0 to 34.0 employees,620.0
833,Speech,Pathologist,2017-09-13 21:31:16,2017-12-02 21:31:16,36K-114K,Yadel,3.0,          Ohio         ,Dayton,20.0 to 34.0 employees,620.0
834,Chief,Design Engineer,2017-06-16 00:20:14,2017-07-01 00:20:14,3K-150K,Demivee,5.0,          West Virginia         ,Huntington,40.0 to 68.0 employees,734.2857142857142
835,Analog,Circuit Design manager,2016-07-08 19:40:02,2016-09-25 19:40:02,39K-170K,Twiyo,3.0,          Texas         ,College Station,20.0 to 34.0 employees,620.0
836,Administrative,Officer,2019-03-02 13:22:58,2019-03-17 13:22:58,20K-128K,Jabberstorm,9.0,          Oklahoma         ,Oklahoma City,80.0 to 136.0 employees,838.1818181818182
837,Analog,Circuit Design manager,2016-02-27 01:58:49,2016-03-18 01:58:49,93K-195K,Youbridge,7.0,          Louisiana         ,Lake Charles,60.0 to 102.0 employees,797.7777777777777
838,Sales,Associate,2019-04-11 18:57:19,2019-07-11 18:57:19,71K-172K,Jaloo,3.0,          Minnesota         ,Maple Plain,20.0 to 34.0 employees,620.0
839,Office,Assistant II,2019-06-24 05:16:25,2019-08-23 05:16:25,78K-185K,Zooxo,3.0,          New York         ,New York City,20.0 to 34.0 employees,620.0
840,Design,Engineer,2019-02-13 13:18:30,2019-04-25 13:18:30,21K-151K,Camimbo,5.0,          California         ,Petaluma,40.0 to 68.0 employees,734.2857142857142
841,Media,Manager III,2019-09-12 04:04:09,2019-11-06 04:04:09,85K-167K,Skinder,5.0,          California         ,Berkeley,40.0 to 68.0 employees,734.2857142857142
842,Social,Worker,2016-06-28 02:08:17,2016-10-05 02:08:17,78K-166K,Kare,2.0,          New York         ,White Plains,10.0 to 17.0 employees,520.0
843,Geological,Engineer,2020-12-18 17:39:57,2021-01-25 17:39:57,56K-186K,Zooveo,4.0,          Massachusetts         ,Worcester,30.0 to 51.0 employees,686.6666666666666
844,Biostatistician,II,2019-02-21 05:35:17,2019-04-22 05:35:17,54K-177K,Kare,2.0,          New York         ,New Hyde Park,10.0 to 17.0 employees,520.0
845,Registered,Nurse,2018-12-29 18:43:44,2019-03-05 18:43:44,20K-179K,Buzzshare,7.0,          Nevada         ,Las Vegas,60.0 to 102.0 employees,797.7777777777777
846,Account,Representative IV,2018-11-25 08:34:00,2018-11-28 08:34:00,89K-176K,Voomm,3.0,          Florida         ,Melbourne,20.0 to 34.0 employees,620.0
847,Information,Systems Manager,2019-09-20 17:37:44,2019-12-23 17:37:44,99K-196K,Feedfish,6.0,          Virginia         ,Falls Church,50.0 to 85.0 employees,770.0
848,Geological,Engineer,2018-07-17 12:19:02,2018-09-18 12:19:02,10K-111K,Twitternation,11.0,          District of Columbia         ,Washington,100.0 to 170.0 employees,866.1538461538463
849,Budget/Accounting,Analyst IV,2018-04-26 00:14:44,2018-05-29 00:14:44,67K-138K,Devshare,6.0,          California         ,Oakland,50.0 to 85.0 employees,770.0
850,Electrical,Engineer,2019-06-20 19:39:03,2019-06-22 19:39:03,80K-125K,Rhycero,5.0,          Texas         ,Tyler,40.0 to 68.0 employees,734.2857142857142
851,Office,Assistant II,2017-03-21 13:35:48,2017-06-06 13:35:48,23K-134K,Devshare,6.0,          Washington         ,Vancouver,50.0 to 85.0 employees,770.0
852,Staff,Accountant II,2020-05-01 07:26:23,2020-07-16 07:26:23,27K-109K,Vinder,4.0,          Illinois         ,Chicago,30.0 to 51.0 employees,686.6666666666666
853,Biostatistician,IV,2018-04-23 10:04:02,2018-07-06 10:04:02,92K-101K,Jaxspan,5.0,          South Dakota         ,Sioux Falls,40.0 to 68.0 employees,734.2857142857142
854,Programmer,I,2018-04-04 04:42:36,2018-05-18 04:42:36,12K-171K,Leenti,4.0,          California         ,San Luis Obispo,30.0 to 51.0 employees,686.6666666666666
855,Human,Resources Manager,2018-07-01 14:08:28,2018-07-31 14:08:28,65K-159K,Twinder,5.0,          Oregon         ,Portland,40.0 to 68.0 employees,734.2857142857142
856,Recruiting,Manager,2018-08-06 15:11:41,2018-10-21 15:11:41,63K-200K,Eimbee,4.0,          Georgia         ,Albany,30.0 to 51.0 employees,686.6666666666666
857,Research,Nurse,2017-11-20 15:00:02,2017-11-23 15:00:02,78K-112K,Avavee,4.0,          California         ,Sacramento,30.0 to 51.0 employees,686.6666666666666
858,Structural,Analysis Engineer,2020-03-16 00:25:08,2020-03-29 00:25:08,58K-151K,Twitterlist,9.0,          Georgia         ,Marietta,80.0 to 136.0 employees,838.1818181818182
859,Graphic,Designer,2017-03-07 10:09:31,2017-04-20 10:09:31,74K-108K,Centizu,5.0,          Texas         ,Corpus Christi,40.0 to 68.0 employees,734.2857142857142
860,Marketing,Assistant,2020-07-27 21:18:36,2020-09-07 21:18:36,45K-106K,Skinte,4.0,          Arizona         ,Tucson,30.0 to 51.0 employees,686.6666666666666
861,Account,Executive,2019-05-11 13:36:23,2019-06-01 13:36:23,67K-119K,Gabcube,5.0,          Florida         ,Boca Raton,40.0 to 68.0 employees,734.2857142857142
862,Information,Systems Manager,2017-02-20 06:30:06,2017-02-27 06:30:06,55K-183K,Mita,2.0,          New Mexico         ,Santa Fe,10.0 to 17.0 employees,520.0
863,Web,Designer IV,2020-03-19 10:58:01,2020-03-21 10:58:01,40K-105K,Ntags,3.0,          Washington         ,Olympia,20.0 to 34.0 employees,620.0
864,Sales,Representative,2019-04-06 19:07:50,2019-05-27 19:07:50,55K-153K,Feedmix,5.0,          California         ,Sacramento,40.0 to 68.0 employees,734.2857142857142
865,Nuclear,Power Engineer,2019-01-16 01:08:14,2019-01-30 01:08:14,78K-185K,Wordware,6.0,          Missouri         ,Kansas City,50.0 to 85.0 employees,770.0
866,Account,Executive,2019-01-02 02:22:33,2019-01-30 02:22:33,84K-195K,Eire,2.0,          Virginia         ,Norfolk,10.0 to 17.0 employees,520.0
867,Data,Coordiator,2017-04-12 13:43:59,2017-05-12 13:43:59,65K-129K,Divanoodle,8.0,          Texas         ,Dallas,70.0 to 119.0 employees,820.0
868,Graphic,Designer,2020-06-10 19:54:14,2020-07-08 19:54:14,100K-164K,Trilia,4.0,          Kentucky         ,Lexington,30.0 to 51.0 employees,686.6666666666666
869,Environmental,Tech,2017-08-27 14:13:43,2017-11-30 14:13:43,29K-165K,Bubblemix,7.0,          Missouri         ,Kansas City,60.0 to 102.0 employees,797.7777777777777
870,Design,Engineer,2019-09-13 19:24:01,2019-11-11 19:24:01,36K-170K,Ainyx,3.0,          California         ,Sacramento,20.0 to 34.0 employees,620.0
871,VP,Accounting,2018-09-03 04:13:00,2018-09-09 04:13:00,87K-129K,Topicstorm,8.0,          Texas         ,Houston,70.0 to 119.0 employees,820.0
872,Technical,Writer,2018-05-08 15:42:25,2018-07-23 15:42:25,50K-150K,Tagtune,5.0,          California         ,San Francisco,40.0 to 68.0 employees,734.2857142857142
873,Engineer,IV,2016-08-24 06:55:28,2016-09-03 06:55:28,17K-107K,Fadeo,3.0,          California         ,San Francisco,20.0 to 34.0 employees,620.0
874,Occupational,Therapist,2020-05-19 05:29:41,2020-07-06 05:29:41,71K-152K,Ainyx,3.0,          Florida         ,Palm Bay,20.0 to 34.0 employees,620.0
875,Recruiter,,2020-11-15 02:29:37,2021-01-05 02:29:37,94K-138K,Realblab,6.0,          Ohio         ,Cincinnati,50.0 to 85.0 employees,770.0
876,Assistant,Professor,2018-02-06 05:08:56,2018-02-11 05:08:56,82K-199K,Geba,2.0,          Texas         ,Dallas,10.0 to 17.0 employees,520.0
877,Social,Worker,2020-10-08 11:46:47,2020-12-01 11:46:47,89K-181K,Kimia,3.0,          Texas         ,Tyler,20.0 to 34.0 employees,620.0
878,Legal,Assistant,2017-07-09 14:18:32,2017-09-23 14:18:32,80K-121K,Centidel,6.0,          Iowa         ,Waterloo,50.0 to 85.0 employees,770.0
879,Librarian,,2020-08-20 22:30:55,2020-11-13 22:30:55,6K-132K,Roombo,4.0,          Massachusetts         ,Brockton,30.0 to 51.0 employees,686.6666666666666
880,Director,of Sales,2016-07-12 20:15:21,2016-10-19 20:15:21,56K-180K,Demimbu,5.0,          Florida         ,Pensacola,40.0 to 68.0 employees,734.2857142857142
881,Project,Manager,2020-07-02 19:12:12,2020-10-01 19:12:12,84K-122K,Innojam,5.0,          New York         ,Port Washington,40.0 to 68.0 employees,734.2857142857142
882,Account,Executive,2017-12-19 15:09:59,2018-01-15 15:09:59,32K-103K,Voonte,4.0,          Ohio         ,Columbus,30.0 to 51.0 employees,686.6666666666666
883,Tax,Accountant,2020-06-21 02:30:28,2020-08-03 02:30:28,66K-133K,Gigashots,7.0,          New York         ,Yonkers,60.0 to 102.0 employees,797.7777777777777
884,Actuary,,2019-06-22 11:34:00,2019-07-10 11:34:00,52K-174K,Livepath,6.0,          Ohio         ,Cleveland,50.0 to 85.0 employees,770.0
885,Analog,Circuit Design manager,2017-04-12 21:38:47,2017-05-12 21:38:47,96K-106K,Zava,2.0,          North Dakota         ,Fargo,10.0 to 17.0 employees,520.0
886,Health,Coach III,2019-05-26 21:18:58,2019-08-30 21:18:58,96K-149K,Skibox,4.0,          California         ,Sacramento,30.0 to 51.0 employees,686.6666666666666
887,VP,Product Management,2020-02-28 11:10:08,2020-04-12 11:10:08,87K-104K,Omba,2.0,          Pennsylvania         ,Pittsburgh,10.0 to 17.0 employees,520.0
888,Research,Associate,2020-04-08 01:41:57,2020-07-14 01:41:57,43K-133K,Thoughtstorm,10.0,          Florida         ,Orlando,90.0 to 153.0 employees,853.3333333333335
889,Pharmacist,,2018-03-25 13:49:22,2018-04-12 13:49:22,62K-120K,Mita,2.0,          Texas         ,Beaumont,10.0 to 17.0 employees,520.0
890,Junior,Executive,2019-02-25 23:51:37,2019-04-01 23:51:37,31K-193K,Chatterpoint,10.0,          Florida         ,Miami Beach,90.0 to 153.0 employees,853.3333333333335
891,Legal,Assistant,2017-10-14 12:00:28,2018-01-05 12:00:28,37K-178K,Quimba,4.0,          Indiana         ,Terre Haute,30.0 to 51.0 employees,686.6666666666666
892,Administrative,Officer,2017-03-30 02:48:20,2017-04-22 02:48:20,56K-137K,Eare,2.0,          District of Columbia         ,Washington,10.0 to 17.0 employees,520.0
893,Operator,,2018-06-05 07:11:03,2018-06-28 07:11:03,65K-155K,Ainyx,3.0,          California         ,Los Angeles,20.0 to 34.0 employees,620.0
894,Engineer,IV,2019-06-01 01:30:00,2019-08-22 01:30:00,47K-159K,Abata,3.0,          New York         ,Albany,20.0 to 34.0 employees,620.0
895,Nuclear,Power Engineer,2016-08-28 00:34:03,2016-09-19 00:34:03,32K-105K,Yozio,3.0,          Georgia         ,Atlanta,20.0 to 34.0 employees,620.0
896,Civil,Engineer,2020-08-02 08:04:49,2020-11-09 08:04:49,71K-124K,Jabberbean,8.0,          Virginia         ,Roanoke,70.0 to 119.0 employees,820.0
897,Computer,Systems Analyst III,2019-11-30 09:42:14,2019-12-20 09:42:14,8K-197K,Twiyo,3.0,          Kansas         ,Shawnee Mission,20.0 to 34.0 employees,620.0
898,Budget/Accounting,Analyst IV,2019-01-09 23:18:55,2019-04-12 23:18:55,2K-109K,Wikizz,4.0,          Nebraska         ,Omaha,30.0 to 51.0 employees,686.6666666666666
899,Sales,Associate,2017-01-05 17:59:15,2017-03-25 17:59:15,44K-186K,Thoughtmix,8.0,          Texas         ,Houston,70.0 to 119.0 employees,820.0
900,Assistant,Media Planner,2018-11-25 21:40:41,2019-03-02 21:40:41,10K-132K,Photolist,7.0,          Ohio         ,Columbus,60.0 to 102.0 employees,797.7777777777777
901,Statistician,II,2020-12-01 18:36:36,2021-01-15 18:36:36,47K-151K,Twitterworks,10.0,          Texas         ,El Paso,90.0 to 153.0 employees,853.3333333333335
902,Senior,Quality Engineer,2020-10-13 06:42:30,2020-12-01 06:42:30,80K-186K,Abata,3.0,          Colorado         ,Denver,20.0 to 34.0 employees,620.0
903,Paralegal,,2019-05-25 02:26:32,2019-08-08 02:26:32,97K-188K,Photobug,6.0,          Texas         ,Houston,50.0 to 85.0 employees,770.0
904,Health,Coach IV,2020-07-06 23:55:59,2020-07-27 23:55:59,61K-194K,Gabtype,5.0,          Florida         ,Fort Pierce,40.0 to 68.0 employees,734.2857142857142
905,Mechanical,Systems Engineer,2018-09-20 11:04:03,2018-12-21 11:04:03,42K-185K,Realcube,6.0,          South Carolina         ,Spartanburg,50.0 to 85.0 employees,770.0
906,Product,Engineer,2021-01-27 05:10:59,2021-04-22 05:10:59,100K-126K,Avamm,3.0,          New York         ,Jamaica,20.0 to 34.0 employees,620.0
907,General,Manager,2019-08-15 21:20:30,2019-09-20 21:20:30,77K-103K,Midel,3.0,          District of Columbia         ,Washington,20.0 to 34.0 employees,620.0
908,Editor,,2020-12-24 12:07:47,2021-01-02 12:07:47,93K-176K,Voonder,5.0,          California         ,Sacramento,40.0 to 68.0 employees,734.2857142857142
909,Legal,Assistant,2017-05-05 16:59:21,2017-07-31 16:59:21,79K-117K,Linktype,6.0,          Florida         ,Port Charlotte,50.0 to 85.0 employees,770.0
910,Operator,,2020-08-09 14:18:13,2020-09-19 14:18:13,48K-113K,Zoozzy,4.0,          Michigan         ,Flint,30.0 to 51.0 employees,686.6666666666666
911,Data,Coordiator,2018-01-25 05:52:38,2018-04-11 05:52:38,41K-106K,Vinder,4.0,          Wisconsin         ,Madison,30.0 to 51.0 employees,686.6666666666666
912,Community,Outreach Specialist,2019-05-19 06:26:48,2019-08-04 06:26:48,46K-156K,Gabtune,5.0,          Oklahoma         ,Edmond,40.0 to 68.0 employees,734.2857142857142
913,Paralegal,,2020-07-16 23:58:52,2020-09-21 23:58:52,60K-185K,Trilia,4.0,          Kentucky         ,Louisville,30.0 to 51.0 employees,686.6666666666666
914,Mechanical,Systems Engineer,2019-01-27 15:05:22,2019-04-29 15:05:22,51K-136K,Photojam,6.0,          California         ,Los Angeles,50.0 to 85.0 employees,770.0
915,VP,Accounting,2016-09-16 13:14:55,2016-09-28 13:14:55,41K-139K,Flashspan,7.0,          New York         ,Albany,60.0 to 102.0 employees,797.7777777777777
916,Chief,Design Engineer,2020-09-13 18:45:17,2020-09-16 18:45:17,42K-105K,,,          North Carolina         ,Raleigh,nan to nan employees,
917,Software,Engineer II,2019-12-06 19:25:05,2019-12-12 19:25:05,99K-166K,Viva,2.0,          Wisconsin         ,Madison,10.0 to 17.0 employees,520.0
918,Administrative,Assistant IV,2020-10-14 04:18:19,2021-01-08 04:18:19,20K-124K,Jabbersphere,10.0,          Florida         ,Gainesville,90.0 to 153.0 employees,853.3333333333335
919,Accountant,II,2016-08-19 10:05:56,2016-10-19 10:05:56,40K-180K,Feedfire,6.0,          Florida         ,Tampa,50.0 to 85.0 employees,770.0
920,Nurse,Practicioner,2017-05-14 08:25:38,2017-05-21 08:25:38,78K-133K,Browsecat,7.0,          Virginia         ,Falls Church,60.0 to 102.0 employees,797.7777777777777
921,Technical,Writer,2016-04-10 08:54:41,2016-05-05 08:54:41,89K-159K,,,          Michigan         ,Detroit,nan to nan employees,
922,Associate,Professor,2017-10-06 20:04:28,2017-11-20 20:04:28,11K-147K,Jetwire,5.0,          District of Columbia         ,Washington,40.0 to 68.0 employees,734.2857142857142
923,Quality,Engineer,2017-05-21 02:45:17,2017-05-22 02:45:17,73K-112K,Devify,4.0,          Arizona         ,Tucson,30.0 to 51.0 employees,686.6666666666666
924,Quality,Control Specialist,2020-03-09 22:37:31,2020-05-11 22:37:31,61K-122K,Trunyx,4.0,          Iowa         ,Sioux City,30.0 to 51.0 employees,686.6666666666666
925,Automation,Specialist I,2016-08-29 14:23:24,2016-10-11 14:23:24,78K-132K,Trupe,3.0,          California         ,Orange,20.0 to 34.0 employees,620.0
926,Account,Representative I,2017-11-07 01:31:59,2018-01-07 01:31:59,10K-106K,Lazzy,3.0,          District of Columbia         ,Washington,20.0 to 34.0 employees,620.0
927,Marketing,Manager,2016-04-04 05:28:02,2016-06-06 05:28:02,14K-176K,Npath,3.0,          Kentucky         ,Louisville,20.0 to 34.0 employees,620.0
928,Occupational,Therapist,2019-02-18 14:16:35,2019-03-22 14:16:35,26K-136K,Abatz,3.0,          District of Columbia         ,Washington,20.0 to 34.0 employees,620.0
929,Staff,Scientist,2017-10-06 02:36:22,2017-12-17 02:36:22,73K-109K,Twitterworks,10.0,          Colorado         ,Pueblo,90.0 to 153.0 employees,853.3333333333335
930,Marketing,Assistant,2020-04-18 23:12:00,2020-05-11 23:12:00,6K-106K,Browseblab,8.0,          Iowa         ,Cedar Rapids,70.0 to 119.0 employees,820.0
931,Structural,Analysis Engineer,2016-10-25 22:47:54,2017-01-31 22:47:54,35K-194K,Cogibox,5.0,          Colorado         ,Denver,40.0 to 68.0 employees,734.2857142857142
932,Human,Resources Assistant IV,2018-08-22 15:59:48,2018-11-19 15:59:48,15K-131K,Voonder,5.0,          Louisiana         ,Monroe,40.0 to 68.0 employees,734.2857142857142
933,Clinical,Specialist,2020-06-27 08:02:52,2020-09-26 08:02:52,83K-155K,,,          Texas         ,Houston,nan to nan employees,
934,Research,Nurse,2020-11-24 06:22:16,2021-02-24 06:22:16,4K-183K,Tavu,2.0,          Idaho         ,Idaho Falls,10.0 to 17.0 employees,520.0
935,Electrical,Engineer,2020-03-28 17:09:22,2020-04-02 17:09:22,35K-168K,Meeveo,4.0,          Virginia         ,Ashburn,30.0 to 51.0 employees,686.6666666666666
936,Internal,Auditor,2020-05-14 00:12:39,2020-06-19 00:12:39,88K-182K,Riffwire,6.0,          Pennsylvania         ,Philadelphia,50.0 to 85.0 employees,770.0
937,Environmental,Tech,2019-10-15 08:20:17,2019-12-21 08:20:17,3K-125K,,,          California         ,Inglewood,nan to nan employees,
938,Legal,Assistant,2020-11-10 09:12:47,2021-01-10 09:12:47,95K-160K,Shufflester,9.0,          Tennessee         ,Memphis,80.0 to 136.0 employees,838.1818181818182
939,Actuary,,2019-03-19 23:04:39,2019-03-25 23:04:39,12K-132K,Rhyloo,4.0,          Minnesota         ,Saint Paul,30.0 to 51.0 employees,686.6666666666666
940,VP,Sales,2016-04-27 12:21:05,2016-08-02 12:21:05,52K-113K,Gigabox,5.0,          California         ,Los Angeles,40.0 to 68.0 employees,734.2857142857142
941,Help,Desk Operator,2016-06-06 13:37:01,2016-06-29 13:37:01,75K-143K,Ntags,3.0,          South Carolina         ,Charleston,20.0 to 34.0 employees,620.0
942,Assistant,Professor,2019-03-18 22:51:56,2019-06-18 22:51:56,3K-200K,Mycat,3.0,          New York         ,New York City,20.0 to 34.0 employees,620.0
943,Engineer,I,2020-05-19 04:42:04,2020-08-18 04:42:04,59K-110K,Thoughtmix,8.0,          California         ,Burbank,70.0 to 119.0 employees,820.0
944,Biostatistician,I,2019-11-02 11:27:42,2019-11-29 11:27:42,11K-152K,Jabberstorm,9.0,          Maryland         ,Annapolis,80.0 to 136.0 employees,838.1818181818182
945,Electrical,Engineer,2019-01-28 18:47:46,2019-03-10 18:47:46,39K-182K,Aimbo,3.0,          Kentucky         ,Lexington,20.0 to 34.0 employees,620.0
946,Product,Engineer,2018-04-15 09:54:54,2018-05-31 09:54:54,12K-111K,Eadel,3.0,          Kentucky         ,Lexington,20.0 to 34.0 employees,620.0
947,Nurse,,2020-12-25 09:38:49,2021-02-23 09:38:49,23K-120K,Skajo,3.0,          California         ,Orange,20.0 to 34.0 employees,620.0
948,Nurse,Practicioner,2020-02-07 05:31:33,2020-04-25 05:31:33,78K-163K,Wordtune,6.0,          Utah         ,Salt Lake City,50.0 to 85.0 employees,770.0
949,Assistant,Professor,2019-01-01 14:16:53,2019-03-25 14:16:53,27K-180K,,,          Connecticut         ,Norwalk,nan to nan employees,
950,Software,Test Engineer II,2018-06-23 12:07:38,2018-09-01 12:07:38,77K-116K,Tagtune,5.0,          Michigan         ,Grand Rapids,40.0 to 68.0 employees,734.2857142857142
951,Technical,Writer,2020-05-18 11:54:13,2020-05-30 11:54:13,85K-117K,Wordify,5.0,          Florida         ,Miami,40.0 to 68.0 employees,734.2857142857142
952,Recruiter,,2018-01-21 10:54:07,2018-03-19 10:54:07,35K-113K,Voomm,3.0,          Maryland         ,Silver Spring,20.0 to 34.0 employees,620.0
953,Biostatistician,IV,2019-10-31 20:49:17,2020-01-14 20:49:17,99K-195K,Fanoodle,6.0,          Missouri         ,Springfield,50.0 to 85.0 employees,770.0
954,Sales,Associate,2017-11-19 05:07:13,2018-02-17 05:07:13,98K-168K,Thoughtstorm,10.0,          New York         ,New York City,90.0 to 153.0 employees,853.3333333333335
955,Information,Systems Manager,2019-10-09 06:38:34,2020-01-14 06:38:34,11K-193K,Yodo,2.0,          Maryland         ,Annapolis,10.0 to 17.0 employees,520.0
956,Web,Developer II,2019-09-22 17:39:15,2019-11-12 17:39:15,42K-163K,Youspan,5.0,          South Carolina         ,Columbia,40.0 to 68.0 employees,734.2857142857142
957,Accounting,Assistant I,2016-07-05 12:34:11,2016-09-03 12:34:11,50K-180K,Tazz,2.0,          California         ,Long Beach,10.0 to 17.0 employees,520.0
958,Environmental,Tech,2019-05-16 02:26:20,2019-08-12 02:26:20,100K-134K,Tazzy,3.0,          New York         ,White Plains,20.0 to 34.0 employees,620.0
959,Administrative,Assistant I,2020-05-26 10:47:20,2020-08-01 10:47:20,37K-170K,Roombo,4.0,          New York         ,New York City,30.0 to 51.0 employees,686.6666666666666
960,Account,Representative I,2020-03-18 14:37:46,2020-06-14 14:37:46,87K-153K,Oyoloo,4.0,          District of Columbia         ,Washington,30.0 to 51.0 employees,686.6666666666666
961,Senior,Financial Analyst,2019-05-21 17:28:42,2019-08-24 17:28:42,35K-159K,Bluejam,5.0,          California         ,Los Angeles,40.0 to 68.0 employees,734.2857142857142
962,Senior,Sales Associate,2019-08-27 19:11:55,2019-12-01 19:11:55,32K-110K,Aivee,3.0,          South Carolina         ,Greenville,20.0 to 34.0 employees,620.0
963,Internal,Auditor,2018-09-29 08:01:29,2018-12-17 08:01:29,57K-110K,Centidel,6.0,          California         ,San Francisco,50.0 to 85.0 employees,770.0
964,Accountant,III,2016-08-04 19:23:14,2016-09-18 19:23:14,71K-188K,Meejo,3.0,          California         ,North Hollywood,20.0 to 34.0 employees,620.0
965,Executive,Secretary,2020-10-18 19:12:31,2020-11-09 19:12:31,86K-123K,Feedspan,6.0,          Texas         ,El Paso,50.0 to 85.0 employees,770.0
966,Media,Manager II,2017-11-26 14:50:58,2018-02-02 14:50:58,16K-174K,Zoomzone,6.0,          Texas         ,Lubbock,50.0 to 85.0 employees,770.0
967,Payment,Adjustment Coordinator,2017-12-31 23:41:05,2018-03-23 23:41:05,22K-129K,Browsedrive,9.0,          New York         ,New York City,80.0 to 136.0 employees,838.1818181818182
968,VP,Product Management,2017-06-21 14:07:15,2017-07-12 14:07:15,21K-107K,Flipstorm,7.0,          Missouri         ,Jefferson City,60.0 to 102.0 employees,797.7777777777777
969,Associate,Professor,2016-04-26 12:45:47,2016-05-19 12:45:47,28K-192K,Teklist,5.0,          Connecticut         ,Waterbury,40.0 to 68.0 employees,734.2857142857142
970,Executive,Secretary,2016-12-27 14:14:12,2017-03-04 14:14:12,63K-106K,Photofeed,7.0,          Colorado         ,Denver,60.0 to 102.0 employees,797.7777777777777
971,Quality,Engineer,2020-10-10 10:10:05,2020-12-18 10:10:05,25K-132K,Skynoodle,7.0,          Indiana         ,Terre Haute,60.0 to 102.0 employees,797.7777777777777
972,Biostatistician,III,2019-11-06 16:41:20,2019-12-27 16:41:20,29K-129K,Zoombeat,6.0,          Michigan         ,Grand Rapids,50.0 to 85.0 employees,770.0
973,Account,Executive,2020-06-05 07:18:27,2020-08-03 07:18:27,76K-181K,Flashpoint,8.0,          Pennsylvania         ,Philadelphia,70.0 to 119.0 employees,820.0
974,Desktop,Support Technician,2018-08-28 13:57:04,2018-10-15 13:57:04,86K-111K,Layo,2.0,          Utah         ,Sandy,10.0 to 17.0 employees,520.0
975,Recruiting,Manager,2016-02-26 21:35:53,2016-05-02 21:35:53,46K-118K,Quatz,3.0,          Virginia         ,Richmond,20.0 to 34.0 employees,620.0
